,amount,floor_number,rooms_number,size,month,year,Wartość
503,402727.89,4,1,29.6,9,2025,2.9000000000000057
504,599119.76,3,2,43.2,9,2025,2.9000000000000057
505,940894.12,5,3,67.65,9,2025,2.9000000000000057
506,501226.54,4,2,37.44,9,2025,2.9000000000000057
507,518100.75,4,2,37.45,9,2025,2.9000000000000057
508,578791.36,3,2,42.55,9,2025,2.9000000000000057
509,637524.43,3,3,50.4,9,2025,2.9000000000000057
510,718360.0,4,3,53.9,9,2025,2.9000000000000057
511,699283.5,2,3,55.41,9,2025,2.9000000000000057
512,1101800.0,3,4,80.63,9,2025,2.9000000000000057
513,1162973.79,1,4,87.77,9,2025,2.9000000000000057
514,930862.0,4,3,59.04,9,2025,2.9000000000000057
515,562800.31,2,2,37.56,9,2025,2.9000000000000057
516,620820.14,6,3,49.17,9,2025,2.9000000000000057
517,467320.0,3,2,38.27,9,2025,2.9000000000000057
518,557818.57,2,3,47.67,9,2025,2.9000000000000057
519,832502.74,3,4,74.89,9,2025,2.9000000000000057
520,753951.0,1,2,36.88,9,2025,2.9000000000000057
521,489090.11,4,2,37.34,9,2025,2.9000000000000057
522,603151.0,3,2,43.58,9,2025,2.9000000000000057
523,496404.91,1,2,37.16,9,2025,2.9000000000000057
524,547976.51,2,2,35.52,9,2025,2.9000000000000057
525,617831.5,4,3,40.15,9,2025,2.9000000000000057
526,799777.21,7,3,55.97,9,2025,2.9000000000000057
527,835119.27,3,4,64.17,9,2025,2.9000000000000057
528,529815.0,5,1,27.17,9,2025,2.9000000000000057
529,548508.0,2,1,31.89,9,2025,2.9000000000000057
530,693000.0,4,1,39.6,9,2025,2.9000000000000057
531,795078.5,5,1,40.23,9,2025,2.9000000000000057
532,792160.0,2,1,49.51,9,2025,2.9000000000000057
533,470800.52,5,2,28.81,9,2025,2.9000000000000057
534,1046436.0,8,2,78.1,9,2025,2.9000000000000057
535,673832.72,2,3,45.06,9,2025,2.9000000000000057
536,1173841.1,6,3,63.98,9,2025,2.9000000000000057
537,963920.0,7,3,51.78,9,2025,2.9000000000000057
538,559613.49,4,1,29.07,9,2025,2.9000000000000057
539,646936.0,5,2,33.52,9,2025,2.9000000000000057
540,1188137.6,4,3,68.48,9,2025,2.9000000000000057
541,1130000.0,0,3,59.52,9,2025,2.9000000000000057
542,835000.0,4,3,63.9,9,2025,2.9000000000000057
543,590000.0,4,3,52.7,9,2025,2.9000000000000057
544,375000.0,5,1,21.41,9,2025,2.9000000000000057
545,520000.0,4,3,39.75,9,2025,2.9000000000000057
546,1255000.0,7,3,69.64,9,2025,2.9000000000000057
547,630000.0,3,3,39.7,9,2025,2.9000000000000057
548,440000.0,1,2,31.7,9,2025,2.9000000000000057
549,559000.0,7,3,37.9,9,2025,2.9000000000000057
550,385073.97,4,1,26.37,9,2025,2.9000000000000057
551,430334.68,3,1,29.56,9,2025,2.9000000000000057
552,442820.0,3,1,29.64,9,2025,2.9000000000000057
553,745740.08,4,3,54.06,9,2025,2.9000000000000057
554,769906.22,3,3,57.94,9,2025,2.9000000000000057
555,1095600.0,1,4,77.23,9,2025,2.9000000000000057
556,516045.31,4,2,37.29,9,2025,2.9000000000000057
557,620101.88,2,3,50.3,9,2025,2.9000000000000057
558,727828.46,4,3,51.73,9,2025,2.9000000000000057
559,698447.59,2,3,55.39,9,2025,2.9000000000000057
560,897229.44,4,3,63.3,9,2025,2.9000000000000057
561,726231.9,1,2,52.6,9,2025,2.9000000000000057
562,774373.7,3,3,62.13,9,2025,2.9000000000000057
563,796135.4,4,2,36.77,9,2025,2.9000000000000057
564,150000.0,1,1,30.9,9,2025,2.9000000000000057
565,770569.95,3,2,44.17,9,2025,2.9000000000000057
566,433394.52,2,2,33.45,9,2025,2.9000000000000057
567,1061264.19,3,4,87.93,9,2025,2.9000000000000057
568,544482.68,6,2,35.13,9,2025,2.9000000000000057
569,782367.95,2,3,50.16,9,2025,2.9000000000000057
570,833619.76,3,4,64.05,9,2025,2.9000000000000057
571,477691.0,2,1,25.01,9,2025,2.9000000000000057
572,491839.5,4,1,25.03,9,2025,2.9000000000000057
573,443275.0,3,1,25.33,9,2025,2.9000000000000057
574,457975.0,3,1,26.17,9,2025,2.9000000000000057
575,513915.0,2,1,28.65,9,2025,2.9000000000000057
576,636199.64,1,1,35.56,9,2025,2.9000000000000057
577,450445.0,3,2,37.25,9,2025,2.9000000000000057
578,463932.5,1,2,37.57,9,2025,2.9000000000000057
579,556605.0,1,2,39.06,9,2025,2.9000000000000057
580,705000.0,3,3,66.79,9,2025,2.9000000000000057
581,800000.0,2,3,63.8,9,2025,2.9000000000000057
582,695000.0,1,2,37.32,9,2025,2.9000000000000057
583,850000.0,7,4,57.2,9,2025,2.9000000000000057
584,578000.0,4,2,33.1,9,2025,2.9000000000000057
585,930000.0,2,4,51.64,9,2025,2.9000000000000057
586,675000.0,6,4,48.4,9,2025,2.9000000000000057
587,682055.1,2,2,39.68,9,2025,2.9000000000000057
588,571801.0,2,2,38.77,9,2025,2.9000000000000057
589,571550.0,6,2,38.62,9,2025,2.9000000000000057
590,570000.0,5,2,30.88,9,2025,2.9000000000000057
591,684000.0,3,2,38.95,9,2025,2.9000000000000057
592,595000.0,1,3,37.5,9,2025,2.9000000000000057
593,690000.0,5,4,61.6,9,2025,2.9000000000000057
594,550000.0,3,1,33.8,9,2025,2.9000000000000057
595,710000.0,1,2,44.26,9,2025,2.9000000000000057
596,732500.0,4,3,51.6,9,2025,2.9000000000000057
597,535000.0,3,3,40.22,9,2025,2.9000000000000057
598,569000.0,4,2,37.68,9,2025,2.9000000000000057
599,804000.0,2,3,54.8,9,2025,2.9000000000000057
600,650000.0,4,2,38.3,9,2025,2.9000000000000057
601,950000.0,2,4,67.03,9,2025,2.9000000000000057
602,1029500.0,9,3,61.58,9,2025,2.9000000000000057
603,640000.0,3,3,35.04,9,2025,2.9000000000000057
604,950000.0,1,3,53.1,9,2025,2.9000000000000057
605,644000.0,1,1,35.6,9,2025,2.9000000000000057
606,505000.0,1,2,38.17,9,2025,2.9000000000000057
607,740000.0,2,2,35.47,9,2025,2.9000000000000057
608,905000.0,4,3,54.53,9,2025,2.9000000000000057
609,810000.0,3,3,50.33,9,2025,2.9000000000000057
610,820000.0,1,2,46.71,9,2025,2.9000000000000057
611,1100000.0,4,3,64.3,9,2025,2.9000000000000057
612,615000.0,3,2,33.19,9,2025,2.9000000000000057
613,450000.0,6,1,23.6,9,2025,2.9000000000000057
614,500000.0,3,1,24.75,9,2025,2.9000000000000057
615,630000.0,3,4,46.9,9,2025,2.9000000000000057
616,500000.0,3,3,43.5,9,2025,2.9000000000000057
617,550000.0,3,3,38.4,9,2025,2.9000000000000057
618,795000.0,1,3,55.43,9,2025,2.9000000000000057
619,495000.0,4,2,28.74,9,2025,2.9000000000000057
620,448000.0,2,1,32.4,9,2025,2.9000000000000057
621,550000.0,2,3,41.44,9,2025,2.9000000000000057
622,815000.0,2,4,74.51,9,2025,2.9000000000000057
623,892000.0,3,3,51.4,11,2024,4.700000000000003
624,703000.0,3,3,46.4,12,2024,4.700000000000003
625,770000.0,5,3,49.47,9,2025,2.9000000000000057
626,639000.0,2,3,52.8,9,2025,2.9000000000000057
627,470000.0,1,2,32.0,9,2025,2.9000000000000057
628,770000.0,6,2,38.37,9,2025,2.9000000000000057
629,397000.0,10,2,31.0,9,2025,2.9000000000000057
630,900000.0,7,3,54.89,9,2025,2.9000000000000057
631,645000.0,3,2,35.17,9,2025,2.9000000000000057
632,355000.0,5,1,21.17,9,2025,2.9000000000000057
633,665000.0,4,3,34.92,9,2025,2.9000000000000057
634,500000.0,2,2,36.49,9,2025,2.9000000000000057
635,616000.0,1,2,39.9,9,2025,2.9000000000000057
636,547000.0,1,3,36.7,9,2025,2.9000000000000057
637,785000.0,5,3,44.65,9,2025,2.9000000000000057
638,380000.0,4,1,30.3,9,2025,2.9000000000000057
639,635000.0,6,4,42.64,9,2025,2.9000000000000057
640,980000.0,8,3,49.7,8,2024,4.299999999999997
641,975000.0,2,4,66.4,9,2025,2.9000000000000057
642,849000.0,3,3,67.48,9,2025,2.9000000000000057
643,1240000.0,1,4,64.71,9,2025,2.9000000000000057
644,635000.0,6,3,44.1,9,2025,2.9000000000000057
645,540000.0,4,2,30.9,9,2025,2.9000000000000057
646,781162.14,5,3,61.33,9,2025,2.9000000000000057
647,811078.11,2,3,61.38,9,2025,2.9000000000000057
648,978257.35,4,3,67.75,9,2025,2.9000000000000057
649,941442.9,2,3,69.81,9,2025,2.9000000000000057
650,540780.05,4,2,37.29,9,2025,2.9000000000000057
651,558784.8,3,2,40.36,9,2025,2.9000000000000057
652,530447.22,6,2,38.31,9,2025,2.9000000000000057
653,534403.9,7,2,38.77,9,2025,2.9000000000000057
654,537851.78,6,2,38.88,9,2025,2.9000000000000057
655,566526.65,4,2,42.5,9,2025,2.9000000000000057
656,614202.42,4,3,51.85,9,2025,2.9000000000000057
657,754940.63,6,3,51.9,9,2025,2.9000000000000057
658,621006.12,5,3,52.02,9,2025,2.9000000000000057
659,561338.04,5,2,45.0,9,2025,2.9000000000000057
660,621177.36,5,2,41.98,9,2025,2.9000000000000057
661,707799.42,7,2,48.52,9,2025,2.9000000000000057
662,713271.08,8,3,48.66,9,2025,2.9000000000000057
663,1190872.03,4,4,93.53,9,2025,2.9000000000000057
664,324930.0,2,1,26.43,9,2025,2.9000000000000057
665,525567.0,3,2,35.72,9,2025,2.9000000000000057
666,484123.0,3,2,38.39,9,2025,2.9000000000000057
667,472560.0,1,2,37.07,9,2025,2.9000000000000057
668,670000.0,5,2,34.33,8,2024,4.299999999999997
669,680000.0,2,2,36.94,9,2025,2.9000000000000057
670,825000.0,1,3,70.41,9,2025,2.9000000000000057
671,1110000.0,4,2,51.58,5,2025,4.0
672,1280000.0,3,4,73.7,9,2025,2.9000000000000057
673,330000.0,1,1,29.23,9,2025,2.9000000000000057
674,377842.0,1,2,32.57,9,2025,2.9000000000000057
675,355500.0,8,2,32.71,9,2025,2.9000000000000057
676,522366.0,3,2,37.87,9,2025,2.9000000000000057
677,770000.0,7,3,63.05,9,2025,2.9000000000000057
678,543217.0,7,2,42.21,9,2025,2.9000000000000057
679,645661.0,3,2,45.64,9,2025,2.9000000000000057
680,707829.0,5,3,57.91,9,2025,2.9000000000000057
681,625000.0,7,2,38.15,9,2025,2.9000000000000057
682,861953.08,5,2,50.09,9,2025,2.9000000000000057
683,476182.19,11,2,37.52,9,2025,2.9000000000000057
684,758524.5,10,3,55.17,9,2025,2.9000000000000057
685,357084.96,4,2,25.39,9,2025,2.9000000000000057
686,316819.25,2,2,25.41,9,2025,2.9000000000000057
687,310425.6,3,2,25.6,9,2025,2.9000000000000057
688,321149.4,6,2,25.61,9,2025,2.9000000000000057
689,308981.76,2,2,25.68,9,2025,2.9000000000000057
690,542098.5,5,2,32.71,9,2025,2.9000000000000057
691,1058120.0,2,4,83.6,9,2025,2.9000000000000057
692,667090.08,3,2,41.23,9,2025,2.9000000000000057
693,456000.0,7,2,38.76,9,2025,2.9000000000000057
694,723244.0,7,2,44.77,9,2025,2.9000000000000057
695,475879.21,6,2,38.01,9,2025,2.9000000000000057
696,705981.35,5,2,42.56,9,2025,2.9000000000000057
697,979816.6,7,2,50.57,9,2025,2.9000000000000057
698,1185762.9,6,3,67.44,9,2025,2.9000000000000057
699,908430.0,4,3,55.54,9,2025,2.9000000000000057
700,1026965.2,6,3,61.34,9,2025,2.9000000000000057
701,627285.0,1,2,40.1,9,2025,2.9000000000000057
702,706161.0,2,3,50.79,9,2025,2.9000000000000057
703,825267.96,4,3,52.38,9,2025,2.9000000000000057
704,698215.9,3,2,45.66,9,2025,2.9000000000000057
705,657580.77,4,2,46.37,9,2025,2.9000000000000057
706,629500.0,3,2,46.95,9,2025,2.9000000000000057
707,815177.7,1,3,60.3,9,2025,2.9000000000000057
708,1035715.31,1,4,82.43,9,2025,2.9000000000000057
709,721335.9,3,2,46.46,9,2025,2.9000000000000057
710,799039.5,3,4,59.5,9,2025,2.9000000000000057
711,894672.0,5,4,72.44,9,2025,2.9000000000000057
712,624247.71,1,2,37.58,9,2025,2.9000000000000057
713,875996.19,5,3,65.46,9,2025,2.9000000000000057
714,1077350.4,5,2,68.34,9,2025,2.9000000000000057
715,536436.89,8,2,47.49,9,2025,2.9000000000000057
716,570524.52,5,3,47.54,9,2025,2.9000000000000057
717,1082996.15,2,5,98.09,9,2025,2.9000000000000057
718,511893.19,7,2,33.41,9,2025,2.9000000000000057
719,776353.83,7,3,66.09,9,2025,2.9000000000000057
720,553465.7,4,2,39.77,9,2025,2.9000000000000057
721,534146.99,2,2,39.78,9,2025,2.9000000000000057
722,570900.0,4,2,43.73,9,2025,2.9000000000000057
723,805000.0,3,3,66.79,9,2025,2.9000000000000057
724,475905.6,3,2,37.77,9,2025,2.9000000000000057
725,640277.8,3,3,49.77,9,2025,2.9000000000000057
726,819356.0,2,3,68.98,9,2025,2.9000000000000057
727,504253.5,9,2,28.84,9,2025,2.9000000000000057
728,800000.0,2,3,55.0,9,2025,2.9000000000000057
729,1224215.03,3,4,91.95,9,2025,2.9000000000000057
730,970000.0,4,3,51.37,9,2025,2.9000000000000057
731,953900.0,1,2,48.85,9,2025,2.9000000000000057
732,1035000.0,3,4,82.32,9,2025,2.9000000000000057
733,835000.0,1,3,52.3,9,2025,2.9000000000000057
734,627000.0,1,3,51.7,9,2025,2.9000000000000057
735,1250000.0,3,4,69.35,4,2025,4.299999999999997
736,665000.0,4,2,44.32,9,2025,2.9000000000000057
737,844000.0,11,4,59.7,9,2025,2.9000000000000057
738,785000.0,2,3,58.4,9,2025,2.9000000000000057
739,950000.0,2,4,66.3,9,2025,2.9000000000000057
740,900000.0,6,4,62.1,9,2025,2.9000000000000057
741,650000.0,8,3,37.8,9,2025,2.9000000000000057
742,633000.0,0,4,53.0,9,2025,2.9000000000000057
743,648000.0,4,3,36.2,9,2025,2.9000000000000057
744,1000000.0,6,3,55.94,9,2025,2.9000000000000057
745,1200000.0,6,3,64.1,9,2025,2.9000000000000057
746,500000.0,1,1,25.41,9,2025,2.9000000000000057
747,800000.0,4,2,44.12,9,2025,2.9000000000000057
748,680000.0,8,3,43.37,9,2025,2.9000000000000057
749,580000.0,5,3,46.74,9,2025,2.9000000000000057
750,970000.0,6,3,52.8,9,2025,2.9000000000000057
751,825000.0,10,3,58.64,9,2025,2.9000000000000057
752,800000.0,6,2,49.89,9,2025,2.9000000000000057
753,1240000.0,5,4,89.87,9,2025,2.9000000000000057
754,1033000.0,4,3,82.4,9,2025,2.9000000000000057
755,920000.0,7,3,49.05,9,2025,2.9000000000000057
756,595000.0,2,4,47.1,9,2025,2.9000000000000057
757,650000.0,1,2,42.11,9,2025,2.9000000000000057
758,600000.0,2,3,41.8,9,2025,2.9000000000000057
759,640000.0,1,4,47.62,9,2025,2.9000000000000057
760,825000.0,9,3,51.44,9,2025,2.9000000000000057
761,775000.0,2,3,61.4,9,2025,2.9000000000000057
762,1020000.0,3,2,49.14,1,2025,4.900000000000006
763,862000.0,2,5,87.76,9,2025,2.9000000000000057
764,1020092.0,3,4,77.91,9,2025,2.9000000000000057
765,414052.0,8,2,38.68,9,2025,2.9000000000000057
766,997482.0,7,4,76.85,9,2025,2.9000000000000057
767,839339.0,8,4,76.9,9,2025,2.9000000000000057
768,476007.0,8,1,26.79,9,2025,2.9000000000000057
769,370800.0,6,2,35.4,9,2025,2.9000000000000057
770,633000.0,5,3,55.56,9,2025,2.9000000000000057
771,912021.0,8,3,65.9,9,2025,2.9000000000000057
772,939000.0,2,2,45.95,9,2025,2.9000000000000057
773,393722.92,7,2,34.64,9,2025,2.9000000000000057
774,408990.23,6,2,35.23,9,2025,2.9000000000000057
775,443481.77,6,2,37.23,9,2025,2.9000000000000057
776,483664.11,4,2,41.17,9,2025,2.9000000000000057
777,647871.32,1,3,56.91,9,2025,2.9000000000000057
778,1263374.89,3,4,97.98,9,2025,2.9000000000000057
779,558620.55,1,2,40.5,9,2025,2.9000000000000057
780,663784.41,1,2,41.38,9,2025,2.9000000000000057
781,970375.88,6,4,74.62,9,2025,2.9000000000000057
782,952945.25,3,4,75.94,9,2025,2.9000000000000057
783,971261.44,5,4,76.05,9,2025,2.9000000000000057
784,1092530.03,6,4,79.95,9,2025,2.9000000000000057
785,627776.0,7,2,35.84,9,2025,2.9000000000000057
786,716684.6,6,2,45.4,9,2025,2.9000000000000057
787,882450.0,7,3,58.1,9,2025,2.9000000000000057
788,818230.01,5,3,58.63,9,2025,2.9000000000000057
789,694059.52,2,2,46.19,9,2025,2.9000000000000057
790,818659.2,3,3,61.3,9,2025,2.9000000000000057
791,600000.0,12,3,52.49,9,2025,2.9000000000000057
792,680000.0,10,4,62.9,9,2025,2.9000000000000057
793,580000.0,7,3,39.2,9,2025,2.9000000000000057
794,630000.0,3,3,35.43,9,2025,2.9000000000000057
795,820000.0,2,4,76.19,9,2025,2.9000000000000057
796,740000.0,2,4,52.9,9,2025,2.9000000000000057
797,566000.0,7,3,32.77,9,2025,2.9000000000000057
798,680000.0,1,2,38.1,12,2018,1.0999999999999943
799,542000.0,3,3,34.4,9,2025,2.9000000000000057
800,760000.0,14,4,48.07,8,2025,2.9000000000000057
801,820000.0,3,3,50.0,8,2025,2.9000000000000057
802,425000.0,1,2,24.01,8,2025,2.9000000000000057
803,950000.0,1,2,75.78,8,2025,2.9000000000000057
804,600000.0,5,4,56.11,8,2025,2.9000000000000057
805,615000.0,3,3,50.9,8,2025,2.9000000000000057
806,760001.0,3,3,39.54,8,2025,2.9000000000000057
807,680000.0,1,2,38.0,8,2025,2.9000000000000057
808,705000.0,4,3,42.39,8,2025,2.9000000000000057
809,554520.0,4,2,33.22,8,2025,2.9000000000000057
810,874542.0,5,3,59.84,8,2025,2.9000000000000057
811,585631.44,2,1,34.99,8,2025,2.9000000000000057
812,649716.86,2,2,37.73,8,2025,2.9000000000000057
813,572839.99,2,2,37.52,8,2025,2.9000000000000057
814,579510.0,1,2,42.85,8,2025,2.9000000000000057
815,624992.0,5,2,43.46,8,2025,2.9000000000000057
816,804280.0,6,3,59.04,8,2025,2.9000000000000057
817,622284.36,3,1,32.53,8,2025,2.9000000000000057
818,601050.39,3,1,34.04,8,2025,2.9000000000000057
819,625298.98,2,1,34.28,8,2025,2.9000000000000057
820,1046210.21,2,4,71.36,8,2025,2.9000000000000057
821,514199.0,5,2,32.97,8,2025,2.9000000000000057
822,565747.0,1,2,36.52,8,2025,2.9000000000000057
823,609376.0,5,2,38.66,8,2025,2.9000000000000057
824,700000.0,4,3,48.16,8,2025,2.9000000000000057
825,707251.2,3,3,48.28,8,2025,2.9000000000000057
826,693636.0,3,3,49.51,8,2025,2.9000000000000057
827,716738.2,5,3,49.53,8,2025,2.9000000000000057
828,743492.0,6,3,50.7,8,2025,2.9000000000000057
829,792570.5,1,3,58.53,8,2025,2.9000000000000057
830,566116.8,7,2,39.54,8,2025,2.9000000000000057
831,584303.04,2,2,43.76,8,2025,2.9000000000000057
832,647123.12,3,3,53.96,8,2025,2.9000000000000057
833,1146060.96,3,5,98.12,8,2025,2.9000000000000057
834,1222294.56,5,5,98.21,8,2025,2.9000000000000057
835,437036.21,4,2,33.41,8,2025,2.9000000000000057
836,559967.8,7,2,43.01,8,2025,2.9000000000000057
837,538006.62,2,2,43.05,8,2025,2.9000000000000057
838,670079.08,2,3,56.95,8,2025,2.9000000000000057
839,596400.0,1,2,43.17,8,2025,2.9000000000000057
840,507628.14,2,2,40.22,8,2025,2.9000000000000057
841,444500.0,2,2,44.3,8,2025,2.9000000000000057
842,650000.0,2,1,34.24,8,2025,2.9000000000000057
843,896500.0,6,2,50.58,8,2025,2.9000000000000057
844,893678.0,6,2,50.89,8,2025,2.9000000000000057
845,750000.0,4,3,51.6,8,2025,2.9000000000000057
846,525000.0,2,2,27.85,8,2025,2.9000000000000057
847,905000.0,3,3,48.06,8,2025,2.9000000000000057
848,884000.0,3,3,45.73,8,2025,2.9000000000000057
849,500000.0,1,2,31.51,8,2025,2.9000000000000057
850,700000.0,13,1,36.3,8,2025,2.9000000000000057
851,617000.0,6,2,37.7,8,2025,2.9000000000000057
852,565000.0,8,2,37.5,8,2025,2.9000000000000057
853,510000.0,5,3,40.28,8,2025,2.9000000000000057
854,710000.0,7,4,53.29,8,2025,2.9000000000000057
855,1120000.0,6,3,57.12,8,2025,2.9000000000000057
856,1000000.0,5,3,59.98,8,2025,2.9000000000000057
857,900000.0,1,3,63.97,8,2025,2.9000000000000057
858,620000.0,2,2,53.2,8,2025,2.9000000000000057
859,1065000.0,2,2,57.73,8,2025,2.9000000000000057
860,485000.0,2,3,36.95,8,2025,2.9000000000000057
861,930000.0,6,3,59.6,8,2025,2.9000000000000057
862,1015000.0,3,4,72.06,8,2025,2.9000000000000057
863,800000.0,3,2,47.5,8,2025,2.9000000000000057
864,845000.0,2,2,46.56,8,2025,2.9000000000000057
865,640000.0,3,1,45.8,8,2025,2.9000000000000057
866,448000.0,2,2,24.0,8,2025,2.9000000000000057
867,800000.0,4,3,47.3,12,2016,0.7999999999999972
868,710000.0,4,2,36.4,8,2025,2.9000000000000057
869,585000.0,1,2,32.66,8,2025,2.9000000000000057
870,350000.0,2,2,24.94,8,2025,2.9000000000000057
871,710000.0,2,2,39.88,8,2025,2.9000000000000057
872,899000.0,4,4,68.7,8,2025,2.9000000000000057
873,1130000.0,2,3,81.3,8,2025,2.9000000000000057
874,500000.0,5,1,27.57,8,2025,2.9000000000000057
875,599000.0,4,2,37.6,8,2025,2.9000000000000057
876,1230000.0,7,4,65.77,8,2025,2.9000000000000057
877,805000.0,2,2,45.91,8,2025,2.9000000000000057
878,1140000.0,8,4,74.07,8,2025,2.9000000000000057
879,485000.0,3,2,32.9,8,2025,2.9000000000000057
880,582400.0,2,2,45.2,8,2025,2.9000000000000057
881,500000.0,3,2,31.51,8,2025,2.9000000000000057
882,510000.0,4,2,32.78,8,2025,2.9000000000000057
883,580000.0,2,3,52.6,8,2025,2.9000000000000057
884,625000.0,7,3,53.72,8,2025,2.9000000000000057
885,830000.0,3,3,46.24,8,2025,2.9000000000000057
886,895000.0,2,4,58.43,8,2025,2.9000000000000057
887,1025000.0,3,4,74.77,8,2025,2.9000000000000057
888,460000.0,1,2,38.0,8,2025,2.9000000000000057
889,785000.0,6,3,37.6,8,2025,2.9000000000000057
890,700000.0,1,2,50.0,8,2025,2.9000000000000057
891,720000.0,1,2,42.04,8,2025,2.9000000000000057
892,645000.0,3,2,36.3,8,2025,2.9000000000000057
893,580000.0,4,4,48.2,8,2025,2.9000000000000057
894,516000.0,2,1,26.51,8,2025,2.9000000000000057
895,523000.0,3,1,26.52,8,2025,2.9000000000000057
896,699943.33,3,2,41.25,8,2025,2.9000000000000057
897,693000.0,3,2,42.3,8,2025,2.9000000000000057
898,731000.0,1,2,42.85,8,2025,2.9000000000000057
899,711769.8,3,2,43.58,8,2025,2.9000000000000057
900,903328.16,1,2,51.58,8,2025,2.9000000000000057
901,582494.6,2,1,34.8,8,2025,2.9000000000000057
902,581339.88,3,2,35.37,8,2025,2.9000000000000057
903,1017540.56,1,3,64.53,8,2025,2.9000000000000057
904,1023789.59,3,3,65.19,8,2025,2.9000000000000057
905,640698.08,2,1,34.94,8,2025,2.9000000000000057
906,636593.15,3,2,39.78,8,2025,2.9000000000000057
907,628406.0,4,3,49.77,8,2025,2.9000000000000057
908,530220.73,5,2,36.46,8,2025,2.9000000000000057
909,519900.0,4,2,36.51,8,2025,2.9000000000000057
910,652666.96,2,3,52.73,8,2025,2.9000000000000057
911,502687.41,5,1,29.27,8,2025,2.9000000000000057
912,554206.05,2,1,32.45,8,2025,2.9000000000000057
913,563880.1,3,1,32.92,8,2025,2.9000000000000057
914,528365.38,1,2,33.38,8,2025,2.9000000000000057
915,619120.48,2,1,35.1,8,2025,2.9000000000000057
916,643708.3,2,2,40.74,8,2025,2.9000000000000057
917,1013729.03,3,4,67.17,8,2025,2.9000000000000057
918,1043005.57,5,4,68.66,8,2025,2.9000000000000057
919,999084.77,4,4,70.08,8,2025,2.9000000000000057
920,1054874.77,1,4,71.98,8,2025,2.9000000000000057
921,537809.0,6,2,32.83,8,2025,2.9000000000000057
922,574905.0,5,2,36.2,8,2025,2.9000000000000057
923,616002.0,4,2,38.6,8,2025,2.9000000000000057
924,795276.0,3,4,55.24,8,2025,2.9000000000000057
925,794804.5,4,3,59.39,8,2025,2.9000000000000057
926,487500.0,2,2,38.18,8,2025,2.9000000000000057
927,596400.0,1,2,42.89,8,2025,2.9000000000000057
928,569455.58,2,2,44.41,8,2025,2.9000000000000057
929,799231.31,6,3,59.66,8,2025,2.9000000000000057
930,698660.56,5,3,57.48,8,2025,2.9000000000000057
931,455291.32,2,2,44.65,8,2025,2.9000000000000057
932,611390.09,6,3,60.07,8,2025,2.9000000000000057
933,591399.4,3,2,47.46,8,2025,2.9000000000000057
934,200000.0,2,2,25.5,7,2025,3.0999999999999943
935,385000.0,5,1,20.64,6,2025,4.099999999999994
936,640000.0,2,2,48.51,7,2025,3.0999999999999943
937,578000.0,5,3,36.9,7,2025,3.0999999999999943
938,975000.0,6,3,49.88,2,2025,4.900000000000006
939,1050000.0,6,3,72.18,7,2025,3.0999999999999943
940,610000.0,7,2,34.7,7,2025,3.0999999999999943
941,1245000.0,6,4,64.81,7,2025,3.0999999999999943
942,540000.0,5,4,50.64,7,2025,3.0999999999999943
943,663000.0,3,3,52.5,7,2025,3.0999999999999943
944,695000.0,3,3,55.79,7,2025,3.0999999999999943
945,470000.0,1,1,28.1,6,2018,2.0
946,1150000.0,2,4,90.84,7,2025,3.0999999999999943
947,406665.9,4,2,34.03,7,2025,3.0999999999999943
948,719745.1,6,3,57.59,7,2025,3.0999999999999943
949,682518.6,1,4,60.57,7,2025,3.0999999999999943
